image_id,label,variety,age
PDD00027_003.jpg,bacterial_leaf_blight,45,60
PDD00028_001.jpg,bacterial_leaf_blight,45,72
PDD00028_002.jpg,bacterial_leaf_blight,45,72
PDD00028_003.jpg,bacterial_leaf_blight,45,72
PDD00029_001.jpg,bacterial_leaf_blight,45,72
PDD00029_002.jpg,bacterial_leaf_blight,45,72
PDD00029_003.jpg,bacterial_leaf_blight,45,72
PDD00030_001.jpg,bacterial_leaf_blight,45,72
PDD00030_002.jpg,bacterial_leaf_blight,45,72
PDD00030_003.jpg,bacterial_leaf_blight,45,72
PDD00031_001.jpg,bacterial_leaf_blight,45,72
PDD00031_002.jpg,bacterial_leaf_blight,45,72
PDD00031_003.jpg,bacterial_leaf_blight,45,72
PDD00032_001.jpg,bacterial_leaf_blight,45,55
PDD00032_002.jpg,bacterial_leaf_blight,45,55
PDD00032_003.jpg,bacterial_leaf_blight,45,55
PDD00033_001.jpg,bacterial_leaf_blight,45,72
PDD00033_002.jpg,bacterial_leaf_blight,45,72
PDD00033_003.jpg,bacterial_leaf_blight,45,72
PDD00034_001.jpg,bacterial_leaf_blight,45,55
PDD00034_002.jpg,bacterial_leaf_blight,45,55
PDD00034_003.jpg,bacterial_leaf_blight,45,55
PDD00035_001.jpg,bacterial_leaf_blight,45,60
PDD00035_002.jpg,bacterial_leaf_blight,45,60
PDD00035_003.jpg,bacterial_leaf_blight,45,60
PDD00036_001.jpg,bacterial_leaf_blight,45,55
PDD00036_002.jpg,bacterial_leaf_blight,45,55
PDD00036_003.jpg,bacterial_leaf_blight,45,55
PDD00037_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00037_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00037_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00037_004.jpg,bacterial_leaf_blight,Ponni,47
PDD00038_001.jpg,bacterial_leaf_blight,45,45
PDD00038_002.jpg,bacterial_leaf_blight,45,45
PDD00038_003.jpg,bacterial_leaf_blight,45,45
PDD00039_001.jpg,bacterial_leaf_blight,Zonal,70
PDD00039_002.jpg,bacterial_leaf_blight,Zonal,70
PDD00039_003.jpg,bacterial_leaf_blight,Zonal,70
PDD00040_001.jpg,bacterial_leaf_blight,45,72
PDD00040_002.jpg,bacterial_leaf_blight,45,72
PDD00040_003.jpg,bacterial_leaf_blight,45,72
PDD00041_001.jpg,bacterial_leaf_blight,45,50
PDD00041_002.jpg,bacterial_leaf_blight,45,50
PDD00041_003.jpg,bacterial_leaf_blight,45,50
PDD00042_001.jpg,bacterial_leaf_blight,45,72
PDD00042_002.jpg,bacterial_leaf_blight,45,72
PDD00042_003.jpg,bacterial_leaf_blight,45,72
PDD00042_004.jpg,bacterial_leaf_blight,45,72
PDD00043_001.jpg,bacterial_leaf_blight,45,68
PDD00043_002.jpg,bacterial_leaf_blight,45,68
PDD00043_003.jpg,bacterial_leaf_blight,45,68
PDD00044_001.jpg,bacterial_leaf_blight,45,55
PDD00044_002.jpg,bacterial_leaf_blight,45,55
PDD00044_003.jpg,bacterial_leaf_blight,45,55
PDD00044_004.jpg,bacterial_leaf_blight,45,55
PDD00045_001.jpg,bacterial_leaf_blight,45,60
PDD00045_002.jpg,bacterial_leaf_blight,45,60
PDD00045_003.jpg,bacterial_leaf_blight,45,60
PDD00046_001.jpg,bacterial_leaf_blight,45,65
PDD00046_002.jpg,bacterial_leaf_blight,45,65
PDD00046_003.jpg,bacterial_leaf_blight,45,65
PDD00047_001.jpg,bacterial_leaf_blight,45,72
PDD00047_002.jpg,bacterial_leaf_blight,45,72
PDD00047_003.jpg,bacterial_leaf_blight,45,72
PDD00048_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00048_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00048_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00049_001.jpg,bacterial_leaf_blight,45,55
PDD00049_002.jpg,bacterial_leaf_blight,45,55
PDD00049_003.jpg,bacterial_leaf_blight,45,55
PDD00050_001.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00050_002.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00050_003.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00050_004.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00051_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00051_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00051_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00052_001.jpg,bacterial_leaf_blight,45,55
PDD00052_002.jpg,bacterial_leaf_blight,45,55
PDD00052_003.jpg,bacterial_leaf_blight,45,55
PDD00053_001.jpg,bacterial_leaf_blight,45,72
PDD00053_002.jpg,bacterial_leaf_blight,45,72
PDD00053_003.jpg,bacterial_leaf_blight,45,72
PDD00053_004.jpg,bacterial_leaf_blight,45,72
PDD00054_001.jpg,bacterial_leaf_blight,45,65
PDD00054_002.jpg,bacterial_leaf_blight,45,65
PDD00054_003.jpg,bacterial_leaf_blight,45,65
PDD00055_001.jpg,bacterial_leaf_blight,45,50
PDD00055_002.jpg,bacterial_leaf_blight,45,50
PDD00055_003.jpg,bacterial_leaf_blight,45,50
PDD00055_004.jpg,bacterial_leaf_blight,45,50
PDD00056_001.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00056_002.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00056_003.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00057_001.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00057_002.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00057_003.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00058_001.jpg,bacterial_leaf_blight,45,55
PDD00058_002.jpg,bacterial_leaf_blight,45,55
PDD00058_003.jpg,bacterial_leaf_blight,45,55
PDD00059_001.jpg,bacterial_leaf_blight,45,60
PDD00059_002.jpg,bacterial_leaf_blight,45,60
PDD00059_003.jpg,bacterial_leaf_blight,45,60
PDD00060_001.jpg,bacterial_leaf_blight,45,72
PDD00060_002.jpg,bacterial_leaf_blight,45,72
PDD00060_003.jpg,bacterial_leaf_blight,45,72
PDD00061_001.jpg,bacterial_leaf_blight,45,72
PDD00061_002.jpg,bacterial_leaf_blight,45,72
PDD00061_003.jpg,bacterial_leaf_blight,45,72
PDD00062_001.jpg,bacterial_leaf_blight,45,55
PDD00062_002.jpg,bacterial_leaf_blight,45,55
PDD00062_003.jpg,bacterial_leaf_blight,45,55
PDD00063_001.jpg,bacterial_leaf_blight,45,60
PDD00063_002.jpg,bacterial_leaf_blight,45,60
PDD00063_003.jpg,bacterial_leaf_blight,45,60
PDD00064_001.jpg,bacterial_leaf_blight,45,72
PDD00064_002.jpg,bacterial_leaf_blight,45,72
PDD00064_003.jpg,bacterial_leaf_blight,45,72
PDD00065_001.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00065_002.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00065_003.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00066_001.jpg,bacterial_leaf_blight,45,65
PDD00066_002.jpg,bacterial_leaf_blight,45,65
PDD00066_003.jpg,bacterial_leaf_blight,45,65
PDD00067_001.jpg,bacterial_leaf_blight,45,60
PDD00067_002.jpg,bacterial_leaf_blight,45,60
PDD00067_003.jpg,bacterial_leaf_blight,45,60
PDD00068_001.jpg,bacterial_leaf_blight,45,68
PDD00068_002.jpg,bacterial_leaf_blight,45,68
PDD00068_003.jpg,bacterial_leaf_blight,45,68
PDD00069_001.jpg,bacterial_leaf_blight,45,55
PDD00069_002.jpg,bacterial_leaf_blight,45,55
PDD00069_003.jpg,bacterial_leaf_blight,45,55
PDD00069_004.jpg,bacterial_leaf_blight,45,55
PDD00070_001.jpg,bacterial_leaf_blight,45,72
PDD00070_002.jpg,bacterial_leaf_blight,45,72
PDD00070_003.jpg,bacterial_leaf_blight,45,72
PDD00071_001.jpg,bacterial_leaf_blight,45,68
PDD00071_002.jpg,bacterial_leaf_blight,45,68
PDD00071_003.jpg,bacterial_leaf_blight,45,68
PDD00072_001.jpg,bacterial_leaf_blight,45,70
PDD00072_002.jpg,bacterial_leaf_blight,45,70
PDD00072_003.jpg,bacterial_leaf_blight,45,70
PDD00073_001.jpg,bacterial_leaf_blight,45,72
PDD00073_002.jpg,bacterial_leaf_blight,45,72
PDD00073_003.jpg,bacterial_leaf_blight,45,72
PDD00074_001.jpg,bacterial_leaf_blight,45,72
PDD00074_002.jpg,bacterial_leaf_blight,45,72
PDD00074_003.jpg,bacterial_leaf_blight,45,72
PDD00075_001.jpg,bacterial_leaf_blight,45,55
PDD00075_002.jpg,bacterial_leaf_blight,45,55
PDD00075_003.jpg,bacterial_leaf_blight,45,55
PDD00076_001.jpg,bacterial_leaf_blight,45,72
PDD00076_002.jpg,bacterial_leaf_blight,45,72
PDD00076_003.jpg,bacterial_leaf_blight,45,72
PDD00077_001.jpg,bacterial_leaf_blight,45,70
PDD00077_002.jpg,bacterial_leaf_blight,45,70
PDD00077_003.jpg,bacterial_leaf_blight,45,70
PDD00078_001.jpg,bacterial_leaf_blight,45,72
PDD00078_002.jpg,bacterial_leaf_blight,45,72
PDD00078_003.jpg,bacterial_leaf_blight,45,72
PDD00079_001.jpg,bacterial_leaf_blight,45,72
PDD00079_002.jpg,bacterial_leaf_blight,45,72
PDD00079_003.jpg,bacterial_leaf_blight,45,72
PDD00080_001.jpg,bacterial_leaf_blight,45,70
PDD00080_002.jpg,bacterial_leaf_blight,45,70
PDD00080_003.jpg,bacterial_leaf_blight,45,70
PDD00081_001.jpg,bacterial_leaf_blight,45,60
PDD00081_002.jpg,bacterial_leaf_blight,45,60
PDD00081_003.jpg,bacterial_leaf_blight,45,60
PDD00082_001.jpg,bacterial_leaf_blight,45,60
PDD00082_002.jpg,bacterial_leaf_blight,45,60
PDD00082_003.jpg,bacterial_leaf_blight,45,60
PDD00083_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00083_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00083_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00084_001.jpg,bacterial_leaf_blight,45,50
PDD00084_002.jpg,bacterial_leaf_blight,45,50
PDD00084_003.jpg,bacterial_leaf_blight,45,50
PDD00085_001.jpg,bacterial_leaf_blight,45,72
PDD00085_002.jpg,bacterial_leaf_blight,45,72
PDD00085_003.jpg,bacterial_leaf_blight,45,72
PDD00086_001.jpg,bacterial_leaf_blight,45,60
PDD00086_002.jpg,bacterial_leaf_blight,45,60
PDD00086_003.jpg,bacterial_leaf_blight,45,60
PDD00086_004.jpg,bacterial_leaf_blight,45,60
PDD00087_001.jpg,bacterial_leaf_blight,45,50
PDD00087_002.jpg,bacterial_leaf_blight,45,50
PDD00087_003.jpg,bacterial_leaf_blight,45,50
PDD00088_001.jpg,bacterial_leaf_blight,45,72
PDD00088_002.jpg,bacterial_leaf_blight,45,72
PDD00088_003.jpg,bacterial_leaf_blight,45,72
PDD00089_001.jpg,bacterial_leaf_blight,45,72
PDD00089_002.jpg,bacterial_leaf_blight,45,72
PDD00089_003.jpg,bacterial_leaf_blight,45,72
PDD00090_001.jpg,bacterial_leaf_blight,45,50
PDD00090_002.jpg,bacterial_leaf_blight,45,50
PDD00090_003.jpg,bacterial_leaf_blight,45,50
PDD00091_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00091_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00091_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00092_001.jpg,bacterial_leaf_blight,Zonal,70
PDD00092_002.jpg,bacterial_leaf_blight,Zonal,70
PDD00092_003.jpg,bacterial_leaf_blight,Zonal,70
PDD00093_001.jpg,bacterial_leaf_blight,45,55
PDD00093_002.jpg,bacterial_leaf_blight,45,55
PDD00093_003.jpg,bacterial_leaf_blight,45,55
PDD00094_001.jpg,bacterial_leaf_blight,45,68
PDD00094_002.jpg,bacterial_leaf_blight,45,68
PDD00094_003.jpg,bacterial_leaf_blight,45,68
PDD00095_001.jpg,bacterial_leaf_blight,45,60
PDD00095_002.jpg,bacterial_leaf_blight,45,60
PDD00095_003.jpg,bacterial_leaf_blight,45,60
PDD00096_001.jpg,bacterial_leaf_blight,45,72
PDD00096_002.jpg,bacterial_leaf_blight,45,72
PDD00096_003.jpg,bacterial_leaf_blight,45,72
PDD00097_001.jpg,bacterial_leaf_blight,45,50
PDD00097_002.jpg,bacterial_leaf_blight,45,50
PDD00097_003.jpg,bacterial_leaf_blight,45,50
PDD00098_001.jpg,bacterial_leaf_blight,45,65
PDD00098_002.jpg,bacterial_leaf_blight,45,65
PDD00098_003.jpg,bacterial_leaf_blight,45,65
PDD00099_001.jpg,bacterial_leaf_blight,Zonal,70
PDD00099_002.jpg,bacterial_leaf_blight,Zonal,70
PDD00099_003.jpg,bacterial_leaf_blight,Zonal,70
PDD00100_001.jpg,bacterial_leaf_blight,45,72
PDD00100_002.jpg,bacterial_leaf_blight,45,72
PDD00100_003.jpg,bacterial_leaf_blight,45,72
PDD00101_001.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00101_002.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00101_003.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00102_001.jpg,bacterial_leaf_blight,45,55
PDD00102_002.jpg,bacterial_leaf_blight,45,55
PDD00102_003.jpg,bacterial_leaf_blight,45,55
PDD00103_001.jpg,bacterial_leaf_blight,45,50
PDD00103_002.jpg,bacterial_leaf_blight,45,50
PDD00103_003.jpg,bacterial_leaf_blight,45,50
PDD00104_001.jpg,bacterial_leaf_blight,IR20,50
PDD00104_002.jpg,bacterial_leaf_blight,IR20,50
PDD00104_003.jpg,bacterial_leaf_blight,IR20,50
PDD00105_001.jpg,bacterial_leaf_blight,45,72
PDD00105_002.jpg,bacterial_leaf_blight,45,72
PDD00105_003.jpg,bacterial_leaf_blight,45,72
PDD00105_004.jpg,bacterial_leaf_blight,45,72
PDD00106_001.jpg,bacterial_leaf_blight,45,55
PDD00106_002.jpg,bacterial_leaf_blight,45,55
PDD00106_003.jpg,bacterial_leaf_blight,45,55
PDD00107_001.jpg,bacterial_leaf_blight,45,72
PDD00107_002.jpg,bacterial_leaf_blight,45,72
PDD00107_003.jpg,bacterial_leaf_blight,45,72
PDD00108_001.jpg,bacterial_leaf_blight,45,50
PDD00108_002.jpg,bacterial_leaf_blight,45,50
PDD00108_003.jpg,bacterial_leaf_blight,45,50
PDD00109_001.jpg,bacterial_leaf_blight,45,55
PDD00109_002.jpg,bacterial_leaf_blight,45,55
PDD00109_003.jpg,bacterial_leaf_blight,45,55
PDD00110_001.jpg,bacterial_leaf_blight,45,55
PDD00110_002.jpg,bacterial_leaf_blight,45,55
PDD00110_003.jpg,bacterial_leaf_blight,45,55
PDD00111_001.jpg,bacterial_leaf_blight,45,55
PDD00111_002.jpg,bacterial_leaf_blight,45,55
PDD00111_003.jpg,bacterial_leaf_blight,45,55
PDD00112_001.jpg,bacterial_leaf_blight,45,65
PDD00112_002.jpg,bacterial_leaf_blight,45,65
PDD00112_003.jpg,bacterial_leaf_blight,45,65
PDD00113_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00113_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00113_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00114_001.jpg,bacterial_leaf_blight,45,55
PDD00114_002.jpg,bacterial_leaf_blight,45,55
PDD00114_003.jpg,bacterial_leaf_blight,45,55
PDD00114_004.jpg,bacterial_leaf_blight,45,55
PDD00115_001.jpg,bacterial_leaf_blight,45,72
PDD00115_002.jpg,bacterial_leaf_blight,45,72
PDD00115_003.jpg,bacterial_leaf_blight,45,72
PDD00116_001.jpg,bacterial_leaf_blight,45,65
PDD00116_002.jpg,bacterial_leaf_blight,45,65
PDD00116_003.jpg,bacterial_leaf_blight,45,65
PDD00117_001.jpg,bacterial_leaf_blight,45,55
PDD00117_002.jpg,bacterial_leaf_blight,45,55
PDD00117_003.jpg,bacterial_leaf_blight,45,55
PDD00118_001.jpg,bacterial_leaf_blight,45,50
PDD00118_002.jpg,bacterial_leaf_blight,45,50
PDD00118_003.jpg,bacterial_leaf_blight,45,50
PDD00119_001.jpg,bacterial_leaf_blight,45,72
PDD00119_002.jpg,bacterial_leaf_blight,45,72
PDD00119_003.jpg,bacterial_leaf_blight,45,72
PDD00120_001.jpg,bacterial_leaf_blight,45,60
PDD00120_002.jpg,bacterial_leaf_blight,45,60
PDD00120_003.jpg,bacterial_leaf_blight,45,60
PDD00121_001.jpg,bacterial_leaf_blight,45,55
PDD00121_002.jpg,bacterial_leaf_blight,45,55
PDD00121_003.jpg,bacterial_leaf_blight,45,55
PDD00122_001.jpg,bacterial_leaf_blight,45,55
PDD00122_002.jpg,bacterial_leaf_blight,45,55
PDD00122_003.jpg,bacterial_leaf_blight,45,55
PDD00122_004.jpg,bacterial_leaf_blight,45,55
PDD00123_001.jpg,bacterial_leaf_blight,45,72
PDD00123_002.jpg,bacterial_leaf_blight,45,72
PDD00123_003.jpg,bacterial_leaf_blight,45,72
PDD00124_001.jpg,bacterial_leaf_blight,45,50
PDD00124_002.jpg,bacterial_leaf_blight,45,50
PDD00124_003.jpg,bacterial_leaf_blight,45,50
PDD00125_001.jpg,bacterial_leaf_blight,45,55
PDD00125_002.jpg,bacterial_leaf_blight,45,55
PDD00125_003.jpg,bacterial_leaf_blight,45,55
PDD00126_001.jpg,bacterial_leaf_blight,Onthanel,70
PDD00126_002.jpg,bacterial_leaf_blight,Onthanel,70
PDD00126_003.jpg,bacterial_leaf_blight,Onthanel,70
PDD00127_001.jpg,bacterial_leaf_blight,45,60
PDD00127_002.jpg,bacterial_leaf_blight,45,60
PDD00127_003.jpg,bacterial_leaf_blight,45,60
PDD00128_001.jpg,bacterial_leaf_blight,IR20,50
PDD00128_002.jpg,bacterial_leaf_blight,IR20,50
PDD00128_003.jpg,bacterial_leaf_blight,IR20,50
PDD00129_001.jpg,bacterial_leaf_blight,45,72
PDD00129_002.jpg,bacterial_leaf_blight,45,72
PDD00129_003.jpg,bacterial_leaf_blight,45,72
PDD00130_001.jpg,bacterial_leaf_blight,45,72
PDD00130_002.jpg,bacterial_leaf_blight,45,72
PDD00130_003.jpg,bacterial_leaf_blight,45,72
PDD00130_004.jpg,bacterial_leaf_blight,45,72
PDD00131_001.jpg,bacterial_leaf_blight,45,68
PDD00131_002.jpg,bacterial_leaf_blight,45,68
PDD00131_003.jpg,bacterial_leaf_blight,45,68
PDD00132_001.jpg,bacterial_leaf_blight,45,55
PDD00132_002.jpg,bacterial_leaf_blight,45,55
PDD00132_003.jpg,bacterial_leaf_blight,45,55
PDD00133_001.jpg,bacterial_leaf_blight,45,55
PDD00133_002.jpg,bacterial_leaf_blight,45,55
PDD00133_003.jpg,bacterial_leaf_blight,45,55
PDD00134_001.jpg,bacterial_leaf_blight,45,72
PDD00134_002.jpg,bacterial_leaf_blight,45,72
PDD00134_003.jpg,bacterial_leaf_blight,45,72
PDD00135_001.jpg,bacterial_leaf_blight,45,55
PDD00135_002.jpg,bacterial_leaf_blight,45,55
PDD00135_003.jpg,bacterial_leaf_blight,45,55
PDD00136_001.jpg,bacterial_leaf_blight,45,72
PDD00136_002.jpg,bacterial_leaf_blight,45,72
PDD00136_003.jpg,bacterial_leaf_blight,45,72
PDD00137_001.jpg,bacterial_leaf_blight,45,55
PDD00137_002.jpg,bacterial_leaf_blight,45,55
PDD00137_003.jpg,bacterial_leaf_blight,45,55
PDD00138_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00138_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00138_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00139_001.jpg,bacterial_leaf_blight,45,55
PDD00139_002.jpg,bacterial_leaf_blight,45,55
PDD00139_003.jpg,bacterial_leaf_blight,45,55
PDD00140_001.jpg,bacterial_leaf_blight,45,60
PDD00140_002.jpg,bacterial_leaf_blight,45,60
PDD00140_003.jpg,bacterial_leaf_blight,45,60
PDD00141_001.jpg,bacterial_leaf_blight,45,55
PDD00141_002.jpg,bacterial_leaf_blight,45,55
PDD00141_003.jpg,bacterial_leaf_blight,45,55
PDD00142_001.jpg,bacterial_leaf_blight,45,55
PDD00142_002.jpg,bacterial_leaf_blight,45,55
PDD00142_003.jpg,bacterial_leaf_blight,45,55
PDD00143_001.jpg,bacterial_leaf_blight,Onthanel,70
PDD00143_002.jpg,bacterial_leaf_blight,Onthanel,70
PDD00143_003.jpg,bacterial_leaf_blight,Onthanel,70
PDD00144_001.jpg,bacterial_leaf_blight,45,50
PDD00144_002.jpg,bacterial_leaf_blight,45,50
PDD00144_003.jpg,bacterial_leaf_blight,45,50
PDD00145_001.jpg,bacterial_leaf_blight,45,55
PDD00145_002.jpg,bacterial_leaf_blight,45,55
PDD00145_003.jpg,bacterial_leaf_blight,45,55
PDD00146_001.jpg,bacterial_leaf_blight,45,55
PDD00146_002.jpg,bacterial_leaf_blight,45,55
PDD00146_003.jpg,bacterial_leaf_blight,45,55
PDD00147_001.jpg,bacterial_leaf_blight,45,55
PDD00147_002.jpg,bacterial_leaf_blight,45,55
PDD00147_003.jpg,bacterial_leaf_blight,45,55
PDD00147_004.jpg,bacterial_leaf_blight,45,55
PDD00148_001.jpg,bacterial_leaf_blight,45,72
PDD00148_002.jpg,bacterial_leaf_blight,45,72
PDD00148_003.jpg,bacterial_leaf_blight,45,72
PDD00149_001.jpg,bacterial_leaf_blight,45,72
PDD00149_002.jpg,bacterial_leaf_blight,45,72
PDD00149_003.jpg,bacterial_leaf_blight,45,72
PDD00150_001.jpg,bacterial_leaf_blight,Ponni,47
PDD00150_002.jpg,bacterial_leaf_blight,Ponni,47
PDD00150_003.jpg,bacterial_leaf_blight,Ponni,47
PDD00151_001.jpg,bacterial_leaf_blight,45,72
PDD00151_002.jpg,bacterial_leaf_blight,45,72
PDD00151_003.jpg,bacterial_leaf_blight,45,72
PDD00152_001.jpg,bacterial_leaf_blight,45,45
PDD00152_002.jpg,bacterial_leaf_blight,45,45
PDD00152_003.jpg,bacterial_leaf_blight,45,45
PDD00152_004.jpg,bacterial_leaf_blight,45,45
PDD00153_001.jpg,bacterial_leaf_blight,45,55
PDD00153_002.jpg,bacterial_leaf_blight,45,55
PDD00153_003.jpg,bacterial_leaf_blight,45,55
PDD00154_001.jpg,bacterial_leaf_blight,45,55
PDD00154_002.jpg,bacterial_leaf_blight,45,55
PDD00154_003.jpg,bacterial_leaf_blight,45,55
PDD00155_001.jpg,bacterial_leaf_blight,45,50
PDD00155_002.jpg,bacterial_leaf_blight,45,50
PDD00155_003.jpg,bacterial_leaf_blight,45,50
PDD00156_001.jpg,bacterial_leaf_blight,45,72
PDD00156_002.jpg,bacterial_leaf_blight,45,72
PDD00156_003.jpg,bacterial_leaf_blight,45,72
PDD00157_001.jpg,bacterial_leaf_blight,45,55
PDD00157_002.jpg,bacterial_leaf_blight,45,55
PDD00157_003.jpg,bacterial_leaf_blight,45,55
PDD00158_001.jpg,bacterial_leaf_blight,45,55
